review_id,order_id,customer_id,product_id,rating,review_date,review_text
REV0000288,ORD0000591,CUST043353,PRD00061,5,2024-07-07,Great quality and fast delivery.
REV0000289,ORD0000592,CUST009916,PRD00071,5,2022-08-22,"Excellent product, totally worth it!"
REV0000290,ORD0000599,CUST043958,PRD00041,3,2024-09-06,"Average product, does the job."
REV0000291,ORD0000601,CUST045214,PRD00055,4,2022-10-06,"Good product overall, minor issues."
REV0000292,ORD0000602,CUST024219,PRD00025,5,2023-01-31,"Best in this price range, highly recommend."
REV0000293,ORD0000604,CUST031316,PRD00029,3,2021-12-05,"Okay experience, expected a bit more."
REV0000294,ORD0000606,CUST026385,PRD00078,5,2023-07-12,"Very happy with the purchase, works perfectly."
REV0000295,ORD0000608,CUST048354,PRD00028,4,2025-01-01,"Good product overall, minor issues."
REV0000296,ORD0000609,CUST012904,PRD00140,4,2025-08-25,"Value for money, satisfied with performance."
REV0000297,ORD0000611,CUST021209,PRD00125,4,2021-11-06,"Nice build quality, delivery was on time."
REV0000298,ORD0000616,CUST041695,PRD00110,3,2025-03-30,"Okay experience, expected a bit more."
REV0000299,ORD0000618,CUST044035,PRD00088,3,2024-02-09,Decent but packaging could be better.
REV0000300,ORD0000619,CUST020624,PRD00046,4,2025-10-07,"Value for money, satisfied with performance."
REV0000301,ORD0000626,CUST047680,PRD00073,5,2023-10-09,"Excellent product, totally worth it!"
REV0000302,ORD0000627,CUST006299,PRD00014,3,2021-08-29,Decent but packaging could be better.
REV0000303,ORD0000629,CUST044086,PRD00040,5,2022-06-17,Great quality and fast delivery.
REV0000304,ORD0000630,CUST030945,PRD00016,5,2022-08-22,"Very happy with the purchase, works perfectly."
REV0000305,ORD0000638,CUST043506,PRD00031,3,2023-10-17,"Okay experience, expected a bit more."
REV0000306,ORD0000644,CUST039144,PRD00081,4,2025-08-20,"Nice build quality, delivery was on time."
REV0000307,ORD0000645,CUST041744,PRD00093,5,2024-11-29,"Very happy with the purchase, works perfectly."
REV0000308,ORD0000646,CUST005272,PRD00139,3,2022-02-19,Decent but packaging could be better.
REV0000309,ORD0000648,CUST019032,PRD00051,4,2025-03-18,"Value for money, satisfied with performance."
REV0000310,ORD0000649,CUST035679,PRD00009,5,2021-12-08,"Excellent product, totally worth it!"
REV0000311,ORD0000651,CUST026759,PRD00068,4,2021-02-02,"Value for money, satisfied with performance."
REV0000312,ORD0000658,CUST014469,PRD00082,2,2023-04-26,"Not fully satisfied, some issues faced."
REV0000313,ORD0000659,CUST049520,PRD00142,1,2025-10-25,"Would not recommend, faced multiple issues."
REV0000314,ORD0000660,CUST030571,PRD00120,2,2021-05-25,Below expectations for the price paid.
REV0000315,ORD0000661,CUST041686,PRD00030,5,2024-10-28,"Excellent product, totally worth it!"
REV0000316,ORD0000662,CUST029378,PRD00018,4,2023-02-03,"Good product overall, minor issues."
REV0000317,ORD0000665,CUST005298,PRD00066,5,2022-07-10,"Best in this price range, highly recommend."
REV0000318,ORD0000666,CUST027848,PRD00031,4,2022-01-29,"Value for money, satisfied with performance."
REV0000319,ORD0000667,CUST036046,PRD00107,4,2023-12-02,"Value for money, satisfied with performance."
REV0000320,ORD0000669,CUST011928,PRD00112,4,2023-05-25,"Nice build quality, delivery was on time."
REV0000321,ORD0000672,CUST028442,PRD00058,5,2021-06-22,"Best in this price range, highly recommend."
REV0000322,ORD0000673,CUST020238,PRD00119,5,2023-11-06,"Best in this price range, highly recommend."
REV0000323,ORD0000674,CUST042957,PRD00088,4,2025-10-24,"Nice build quality, delivery was on time."
REV0000324,ORD0000675,CUST010470,PRD00114,4,2021-10-29,"Value for money, satisfied with performance."
REV0000325,ORD0000676,CUST008566,PRD00044,5,2022-06-22,"Best in this price range, highly recommend."
REV0000326,ORD0000678,CUST043930,PRD00063,4,2021-02-04,"Good product overall, minor issues."
REV0000327,ORD0000679,CUST040862,PRD00052,1,2021-06-13,"Poor experience, product had defects."
REV0000328,ORD0000681,CUST038522,PRD00091,1,2022-11-25,"Poor experience, product had defects."
REV0000329,ORD0000682,CUST034531,PRD00044,5,2025-12-11,"Excellent product, totally worth it!"
REV0000330,ORD0000685,CUST025415,PRD00098,3,2022-04-08,"Average product, does the job."
REV0000331,ORD0000688,CUST043331,PRD00051,4,2023-11-15,"Good product overall, minor issues."
REV0000332,ORD0000691,CUST006897,PRD00072,2,2022-04-08,"Not fully satisfied, some issues faced."
REV0000333,ORD0000692,CUST031310,PRD00079,5,2021-01-21,"Excellent product, totally worth it!"
REV0000334,ORD0000693,CUST045183,PRD00069,5,2024-10-24,Great quality and fast delivery.
REV0000335,ORD0000695,CUST006357,PRD00084,5,2022-11-04,Great quality and fast delivery.
REV0000336,ORD0000698,CUST002492,PRD00098,5,2022-09-23,"Excellent product, totally worth it!"
REV0000337,ORD0000700,CUST020577,PRD00002,5,2025-01-29,"Excellent product, totally worth it!"
REV0000338,ORD0000701,CUST049009,PRD00077,5,2024-10-26,Great quality and fast delivery.
REV0000339,ORD0000706,CUST028036,PRD00042,2,2021-11-04,"Not fully satisfied, some issues faced."
REV0000340,ORD0000708,CUST049804,PRD00126,5,2025-06-17,"Excellent product, totally worth it!"
REV0000341,ORD0000709,CUST027042,PRD00014,5,2025-03-08,"Excellent product, totally worth it!"
REV0000342,ORD0000716,CUST026034,PRD00019,4,2022-12-19,"Good product overall, minor issues."
REV0000343,ORD0000718,CUST022210,PRD00107,3,2025-10-26,"Okay experience, expected a bit more."
REV0000344,ORD0000722,CUST000160,PRD00019,4,2022-02-06,"Value for money, satisfied with performance."
REV0000345,ORD0000723,CUST024638,PRD00133,1,2025-12-18,"Poor experience, product had defects."
REV0000346,ORD0000724,CUST036469,PRD00053,2,2021-03-09,"Not fully satisfied, some issues faced."
REV0000347,ORD0000726,CUST026257,PRD00028,5,2023-10-17,"Very happy with the purchase, works perfectly."
REV0000348,ORD0000727,CUST003217,PRD00039,3,2024-10-29,Decent but packaging could be better.
REV0000349,ORD0000728,CUST046310,PRD00123,3,2024-11-23,"Okay experience, expected a bit more."
REV0000350,ORD0000729,CUST033942,PRD00127,5,2025-01-13,"Very happy with the purchase, works perfectly."
REV0000351,ORD0000730,CUST043008,PRD00129,5,2022-03-07,Great quality and fast delivery.
REV0000352,ORD0000735,CUST017508,PRD00083,5,2021-10-25,"Best in this price range, highly recommend."
REV0000353,ORD0000740,CUST017026,PRD00044,1,2024-11-08,"Poor experience, product had defects."
REV0000354,ORD0000741,CUST041459,PRD00030,4,2022-02-06,"Nice build quality, delivery was on time."
REV0000355,ORD0000742,CUST006425,PRD00040,4,2025-06-19,"Nice build quality, delivery was on time."
REV0000356,ORD0000747,CUST022613,PRD00125,5,2022-06-16,"Excellent product, totally worth it!"
REV0000357,ORD0000750,CUST049314,PRD00051,5,2025-08-08,"Excellent product, totally worth it!"
REV0000358,ORD0000751,CUST039934,PRD00105,4,2025-04-20,"Value for money, satisfied with performance."
REV0000359,ORD0000754,CUST002941,PRD00032,5,2023-10-30,"Excellent product, totally worth it!"
REV0000360,ORD0000759,CUST047924,PRD00043,5,2023-11-05,"Excellent product, totally worth it!"
REV0000361,ORD0000760,CUST008793,PRD00001,4,2024-05-05,"Good product overall, minor issues."
REV0000362,ORD0000762,CUST018991,PRD00136,3,2022-06-22,Decent but packaging could be better.
REV0000363,ORD0000763,CUST009334,PRD00070,5,2024-12-10,"Very happy with the purchase, works perfectly."
REV0000364,ORD0000765,CUST027022,PRD00108,2,2022-10-18,Below expectations for the price paid.
REV0000365,ORD0000766,CUST017056,PRD00067,4,2025-02-02,"Value for money, satisfied with performance."
REV0000366,ORD0000767,CUST033202,PRD00082,4,2025-08-28,"Good product overall, minor issues."
REV0000367,ORD0000768,CUST042111,PRD00084,4,2023-03-01,"Good product overall, minor issues."
REV0000368,ORD0000770,CUST045995,PRD00118,4,2022-07-04,"Value for money, satisfied with performance."
REV0000369,ORD0000772,CUST047699,PRD00101,5,2025-06-22,"Best in this price range, highly recommend."
REV0000370,ORD0000779,CUST026478,PRD00112,4,2023-05-27,"Value for money, satisfied with performance."
REV0000371,ORD0000781,CUST031905,PRD00122,5,2023-10-26,"Best in this price range, highly recommend."
REV0000372,ORD0000782,CUST020382,PRD00044,4,2021-05-04,"Good product overall, minor issues."
REV0000373,ORD0000784,CUST014863,PRD00050,5,2022-10-25,"Very happy with the purchase, works perfectly."
REV0000374,ORD0000786,CUST038903,PRD00100,2,2024-04-14,Below expectations for the price paid.
REV0000375,ORD0000788,CUST009417,PRD00107,2,2023-10-13,"Not fully satisfied, some issues faced."
REV0000376,ORD0000789,CUST012047,PRD00050,5,2024-11-10,"Best in this price range, highly recommend."
REV0000377,ORD0000790,CUST045393,PRD00052,5,2021-04-04,"Very happy with the purchase, works perfectly."
REV0000378,ORD0000793,CUST041704,PRD00110,5,2023-12-30,"Best in this price range, highly recommend."
REV0000379,ORD0000794,CUST030938,PRD00140,5,2024-12-26,Great quality and fast delivery.
REV0000380,ORD0000796,CUST033719,PRD00005,5,2024-06-25,"Best in this price range, highly recommend."
REV0000381,ORD0000798,CUST007346,PRD00052,4,2025-10-17,"Nice build quality, delivery was on time."
REV0000382,ORD0000800,CUST015827,PRD00124,1,2021-04-24,"Would not recommend, faced multiple issues."
REV0000383,ORD0000801,CUST002703,PRD00056,3,2021-01-21,"Average product, does the job."
REV0000384,ORD0000802,CUST028250,PRD00050,5,2022-10-27,"Excellent product, totally worth it!"
REV0000385,ORD0000803,CUST026517,PRD00023,4,2024-08-03,"Nice build quality, delivery was on time."
REV0000386,ORD0000805,CUST033808,PRD00110,5,2025-10-19,"Very happy with the purchase, works perfectly."
REV0000387,ORD0000806,CUST014356,PRD00061,3,2022-07-01,Decent but packaging could be better.
REV0000388,ORD0000809,CUST005233,PRD00034,4,2022-07-06,"Good product overall, minor issues."
REV0000389,ORD0000811,CUST043987,PRD00078,1,2025-05-09,"Would not recommend, faced multiple issues."
REV0000390,ORD0000812,CUST048907,PRD00042,2,2021-02-03,Below expectations for the price paid.
REV0000391,ORD0000816,CUST038674,PRD00140,4,2024-08-07,"Nice build quality, delivery was on time."
REV0000392,ORD0000818,CUST016129,PRD00139,3,2022-09-11,"Okay experience, expected a bit more."
REV0000393,ORD0000820,CUST007628,PRD00004,1,2021-05-12,"Poor experience, product had defects."
REV0000394,ORD0000821,CUST000996,PRD00101,4,2025-11-16,"Value for money, satisfied with performance."
REV0000395,ORD0000822,CUST037114,PRD00022,5,2025-02-08,"Excellent product, totally worth it!"
REV0000396,ORD0000826,CUST002674,PRD00047,1,2024-08-14,"Poor experience, product had defects."
REV0000397,ORD0000829,CUST007823,PRD00110,3,2023-11-12,Decent but packaging could be better.
REV0000398,ORD0000830,CUST033287,PRD00065,5,2023-06-10,Great quality and fast delivery.
REV0000399,ORD0000831,CUST006464,PRD00048,5,2025-04-19,"Best in this price range, highly recommend."
REV0000400,ORD0000833,CUST026882,PRD00093,4,2025-05-28,"Good product overall, minor issues."
REV0000401,ORD0000835,CUST030241,PRD00096,5,2021-07-13,"Excellent product, totally worth it!"
REV0000402,ORD0000839,CUST012695,PRD00004,4,2022-06-11,"Nice build quality, delivery was on time."
REV0000403,ORD0000842,CUST013204,PRD00145,4,2025-04-30,"Nice build quality, delivery was on time."
REV0000404,ORD0000844,CUST024444,PRD00056,3,2025-06-09,"Average product, does the job."
REV0000405,ORD0000846,CUST040091,PRD00072,3,2022-02-19,"Average product, does the job."
REV0000406,ORD0000848,CUST024501,PRD00102,5,2025-10-23,"Very happy with the purchase, works perfectly."
REV0000407,ORD0000849,CUST027465,PRD00091,3,2025-10-18,"Average product, does the job."
REV0000408,ORD0000852,CUST016369,PRD00018,5,2021-02-05,"Very happy with the purchase, works perfectly."
REV0000409,ORD0000854,CUST006592,PRD00080,5,2022-11-09,"Excellent product, totally worth it!"
REV0000410,ORD0000857,CUST022815,PRD00105,1,2021-10-29,"Poor experience, product had defects."
REV0000411,ORD0000859,CUST035457,PRD00054,5,2022-05-30,Great quality and fast delivery.
REV0000412,ORD0000861,CUST015057,PRD00081,5,2022-02-24,"Very happy with the purchase, works perfectly."
REV0000413,ORD0000862,CUST010800,PRD00124,1,2022-07-07,"Would not recommend, faced multiple issues."
REV0000414,ORD0000864,CUST032784,PRD00027,4,2022-09-03,"Nice build quality, delivery was on time."
REV0000415,ORD0000865,CUST015639,PRD00101,3,2022-10-30,"Average product, does the job."
REV0000416,ORD0000866,CUST011515,PRD00085,5,2025-07-24,Great quality and fast delivery.
REV0000417,ORD0000867,CUST009523,PRD00021,5,2022-10-02,"Very happy with the purchase, works perfectly."
REV0000418,ORD0000868,CUST042540,PRD00121,2,2023-10-20,"Not fully satisfied, some issues faced."
REV0000419,ORD0000878,CUST006767,PRD00062,3,2024-05-07,"Okay experience, expected a bit more."
REV0000420,ORD0000879,CUST010147,PRD00054,2,2024-09-07,Below expectations for the price paid.
REV0000421,ORD0000881,CUST017437,PRD00072,2,2023-12-16,Below expectations for the price paid.
REV0000422,ORD0000883,CUST002849,PRD00065,4,2022-01-26,"Value for money, satisfied with performance."
REV0000423,ORD0000884,CUST018532,PRD00073,1,2022-03-17,"Would not recommend, faced multiple issues."
REV0000424,ORD0000886,CUST034123,PRD00090,4,2023-03-01,"Nice build quality, delivery was on time."
REV0000425,ORD0000889,CUST040954,PRD00136,3,2021-05-31,Decent but packaging could be better.
REV0000426,ORD0000890,CUST002205,PRD00146,5,2024-12-06,Great quality and fast delivery.
REV0000427,ORD0000893,CUST039552,PRD00067,4,2022-08-30,"Good product overall, minor issues."
REV0000428,ORD0000894,CUST024693,PRD00077,2,2024-10-08,Below expectations for the price paid.
REV0000429,ORD0000895,CUST025799,PRD00075,5,2022-09-11,"Best in this price range, highly recommend."
REV0000430,ORD0000896,CUST014638,PRD00048,2,2024-05-04,"Not fully satisfied, some issues faced."
REV0000431,ORD0000897,CUST026079,PRD00117,5,2024-05-29,Great quality and fast delivery.
REV0000432,ORD0000898,CUST004495,PRD00047,5,2023-02-07,"Excellent product, totally worth it!"
REV0000433,ORD0000900,CUST036750,PRD00006,5,2024-11-02,"Excellent product, totally worth it!"
REV0000434,ORD0000903,CUST015140,PRD00067,2,2021-10-26,"Not fully satisfied, some issues faced."
REV0000435,ORD0000905,CUST026156,PRD00043,2,2024-04-12,Below expectations for the price paid.
REV0000436,ORD0000906,CUST042831,PRD00016,5,2024-10-14,"Best in this price range, highly recommend."
REV0000437,ORD0000910,CUST044780,PRD00026,4,2025-06-17,"Nice build quality, delivery was on time."
REV0000438,ORD0000913,CUST014785,PRD00004,3,2021-10-23,Decent but packaging could be better.
REV0000439,ORD0000915,CUST031624,PRD00095,4,2022-05-30,"Nice build quality, delivery was on time."
REV0000440,ORD0000916,CUST035838,PRD00005,4,2021-09-25,"Nice build quality, delivery was on time."
REV0000441,ORD0000917,CUST003275,PRD00106,4,2024-04-09,"Good product overall, minor issues."
REV0000442,ORD0000918,CUST011626,PRD00140,5,2025-09-03,"Very happy with the purchase, works perfectly."
REV0000443,ORD0000919,CUST015270,PRD00114,3,2021-11-27,"Okay experience, expected a bit more."
REV0000444,ORD0000920,CUST001411,PRD00147,4,2023-02-07,"Value for money, satisfied with performance."
REV0000445,ORD0000921,CUST014292,PRD00044,1,2021-11-30,"Poor experience, product had defects."
REV0000446,ORD0000924,CUST049726,PRD00052,5,2024-10-09,"Excellent product, totally worth it!"
REV0000447,ORD0000926,CUST001906,PRD00021,5,2025-08-12,Great quality and fast delivery.
REV0000448,ORD0000927,CUST024103,PRD00147,1,2022-11-14,"Poor experience, product had defects."
REV0000449,ORD0000931,CUST037855,PRD00103,4,2022-07-09,"Nice build quality, delivery was on time."
REV0000450,ORD0000932,CUST031806,PRD00065,5,2022-11-03,Great quality and fast delivery.
REV0000451,ORD0000939,CUST027019,PRD00032,5,2024-12-12,"Excellent product, totally worth it!"
REV0000452,ORD0000940,CUST044312,PRD00037,2,2021-05-16,"Not fully satisfied, some issues faced."
REV0000453,ORD0000943,CUST015617,PRD00066,2,2022-08-31,"Not fully satisfied, some issues faced."
REV0000454,ORD0000944,CUST010040,PRD00008,4,2024-04-10,"Nice build quality, delivery was on time."
REV0000455,ORD0000945,CUST033813,PRD00125,4,2025-01-28,"Good product overall, minor issues."
REV0000456,ORD0000947,CUST001493,PRD00129,3,2024-08-19,"Average product, does the job."
REV0000457,ORD0000949,CUST000307,PRD00081,4,2024-11-21,"Good product overall, minor issues."
REV0000458,ORD0000952,CUST045297,PRD00117,4,2022-10-28,"Value for money, satisfied with performance."
REV0000459,ORD0000953,CUST026013,PRD00087,1,2022-12-02,"Would not recommend, faced multiple issues."
REV0000460,ORD0000954,CUST026153,PRD00017,3,2025-01-22,"Okay experience, expected a bit more."
REV0000461,ORD0000956,CUST015834,PRD00046,5,2021-12-16,"Excellent product, totally worth it!"
REV0000462,ORD0000960,CUST000857,PRD00133,4,2021-12-13,"Value for money, satisfied with performance."
REV0000463,ORD0000962,CUST046599,PRD00042,3,2025-01-15,"Average product, does the job."
REV0000464,ORD0000966,CUST021336,PRD00097,4,2024-10-17,"Value for money, satisfied with performance."
REV0000465,ORD0000969,CUST023094,PRD00071,5,2024-06-23,"Excellent product, totally worth it!"
REV0000466,ORD0000970,CUST033894,PRD00009,2,2025-12-14,Below expectations for the price paid.
REV0000467,ORD0000973,CUST042775,PRD00049,5,2024-05-28,"Best in this price range, highly recommend."
